year,journal,title,doi,doi link,xplore id,ieee xplore direct link,ieee xplore pdf direct link,pdf filename
2022,TVCG,NeuroConstruct: 3D Reconstruction and Visualization of Neurites in Optical Microscopy Brain Images,10.1109/TVCG.2021.3109460,https://doi.org/10.1109/TVCG.2021.3109460,,,,
2022,TVCG,Persistence cycles for visual exploration of persistent homology,10.1109/TVCG.2021.3110663,https://doi.org/10.1109/TVCG.2021.3110663,,,,
2022,TVCG,DXplorer: A Unified Visualization Framework for Interactive Dendritic Spine Analysis using 3D morphological Features,10.1109/TVCG.2021.3116656,https://doi.org/10.1109/TVCG.2021.3116656,,,,
2022,TVCG,Real-Time Visualization of Large-Scale Geological Models with Nonlinear Feature-Preserving Levels of Detail,10.1109/TVCG.2021.3120372,https://doi.org/10.1109/TVCG.2021.3120372,,,,
2022,TVCG,Towards Systematic Design Considerations for Visualizing Cross-View Data Relationships,10.1109/TVCG.2021.3102966,https://doi.org/10.1109/TVCG.2021.3102966,,,,
2022,TVCG,Comparative Analysis of Merge Trees using Local Tree Edit Distance,10.1109/TVCG.2021.3122176,https://doi.org/10.1109/TVCG.2021.3122176,,,,
2022,TVCG,Fuzzy Spreadsheet: Understanding and Exploring Uncertainties in Tabular Calculations,10.1109/TVCG.2021.3119212,https://doi.org/10.1109/TVCG.2021.3119212,,,,
2022,TVCG,NeuRegenerate: A Framework for Visualizing Neurodegeneration,10.1109/TVCG.2021.3127132,https://doi.org/10.1109/TVCG.2021.3127132,,,,
2022,TVCG,TopoCluster: A Localized Data Structure for Topology-based Visualization,10.1109/TVCG.2021.3121229,https://doi.org/10.1109/TVCG.2021.3121229,,,,
2022,TVCG,Dynamic Mode Decomposition for Large-Scale Coherent Structure Extraction in Shear Flows,10.1109/TVCG.2021.3124729,https://doi.org/10.1109/TVCG.2021.3124729,,,,
2022,TVCG,Molecumentary: Adaptable Narrated Documentaries Using Molecular Visualization,10.1109/TVCG.2021.3130670,https://doi.org/10.1109/TVCG.2021.3130670,,,,
2022,TVCG,RCMVis: A Visual Analytics System for Route Choice Modeling,10.1109/TVCG.2021.3131824,https://doi.org/10.1109/TVCG.2021.3131824,,,,
2022,TVCG,Nanotilus: Generator of Immersive Guided-Tours in Crowded 3D Environments,10.1109/TVCG.2021.3133592,https://doi.org/10.1109/TVCG.2021.3133592,,,,
2022,TVCG,Labeling Out-of-View Objects in Immersive Analytics to Support Situated Visual Searching,10.1109/TVCG.2021.3133511,https://doi.org/10.1109/TVCG.2021.3133511,,,,
2022,TVCG,Explaining with Examples: Lessons Learned from Crowdsourced Introductory Description of Information Visualizations,10.1109/TVCG.2021.3128157,https://doi.org/10.1109/TVCG.2021.3128157,,,,
2022,TVCG,Provectories: Embedding-based Analysis of Interaction Provenance Data,10.1109/TVCG.2021.3135697,https://doi.org/10.1109/TVCG.2021.3135697,,,,
2022,TVCG,"Do you believe your (social media) data? A personal story on location data biases, errors, and plausibility as well as their visualization",10.1109/TVCG.2022.3141605,https://doi.org/10.1109/TVCG.2022.3141605,,,,
2022,TVCG,GUCCI - Guided Cardiac Cohort Investigation of Blood Flow Data,10.1109/TVCG.2021.3134083,https://doi.org/10.1109/TVCG.2021.3134083,,,,
2022,TVCG,A Predictive Visual Analytics System for Studying Neurodegenerative Disease Based on DTI Fiber Tracts,10.1109/TVCG.2021.3137174,https://doi.org/10.1109/TVCG.2021.3137174,,,,
2022,TVCG,Towards Better Caption Supervision for Object Detection,10.1109/TVCG.2021.3138933,https://doi.org/10.1109/TVCG.2021.3138933,,,,
2022,TVCG,FeatureEnVi: Visual Analytics for Feature Engineering Using Stepwise Selection and Semi-Automatic Extraction Approaches,10.1109/TVCG.2022.3141040,https://doi.org/10.1109/TVCG.2022.3141040,,,,
2022,TVCG,A Survey on ML4VIS: Applying Machine Learning Advances to Data Visualization,10.1109/TVCG.2021.3106142,https://doi.org/10.1109/TVCG.2021.3106142,,,,
2022,TVCG,A framework for evaluating dashboards in healthcare,10.1109/TVCG.2022.3147154,https://doi.org/10.1109/TVCG.2022.3147154,,,,
2022,TVCG,Roslingifier: Semi-Automated Storytelling for Animated Scatterplots,10.1109/TVCG.2022.3146329,https://doi.org/10.1109/TVCG.2022.3146329,,,,
2022,TVCG,Reinforcement Learning for Load-balanced Parallel Particle Tracing,10.1109/TVCG.2022.3148745,https://doi.org/10.1109/TVCG.2022.3148745,,,,
2022,TVCG,GNNLens: A Visual Analytics Approach for Prediction Error Diagnosis of Graph Neural Networks,10.1109/TVCG.2022.3148107,https://doi.org/10.1109/TVCG.2022.3148107,,,,
2022,TVCG,Topological Simplifications of Hypergraphs,10.1109/TVCG.2022.3153895,https://doi.org/10.1109/TVCG.2022.3153895,,,,
2022,TVCG,Visualizing Graph Neural Networks with CorGIE: Corresponding a Graph to Its Embedding,10.1109/TVCG.2022.3148197,https://doi.org/10.1109/TVCG.2022.3148197,,,,
2022,TVCG,StrategyAtlas: Strategy Analysis for Machine Learning Interpretability,10.1109/TVCG.2022.3146806,https://doi.org/10.1109/TVCG.2022.3146806,,,,
2022,TVCG,Designing with Pictographs: Envision Topics without Sacrificing Understanding,10.1109/TVCG.2021.3092680,https://doi.org/10.1109/TVCG.2021.3092680,,,,
2022,TVCG,View Composition Algebra for Ad Hoc Comparison,10.1109/TVCG.2022.3152515,https://doi.org/10.1109/TVCG.2022.3152515,,,,
2022,TVCG,Geometry-Aware Planar Embedding of Treelike Structures,10.1109/TVCG.2022.3153871,https://doi.org/10.1109/TVCG.2022.3153871,,,,
2022,TVCG,Scientometric Analysis of Interdisciplinary Collaboration and Gender Trends in 30 Years of IEEE VIS Publications,10.1109/TVCG.2022.3158236,https://doi.org/10.1109/TVCG.2022.3158236,,,,
2022,TVCG,RagRug: A Toolkit for Situated Analytics,10.1109/TVCG.2022.3157058,https://doi.org/10.1109/TVCG.2022.3157058,,,,
2022,TVCG,LegalVis: Exploring and Inferring Precedent Citations in Legal Documents,10.1109/TVCG.2022.3152450,https://doi.org/10.1109/TVCG.2022.3152450,,,,
2022,TVCG,Local Latent Representation based on Geometric Convolution for Particle Data Feature Exploration,10.1109/TVCG.2022.3159114,https://doi.org/10.1109/TVCG.2022.3159114,,,,
2022,TVCG,Visualizing Higher-Order 3D Tensors by Multipole Lines,10.1109/TVCG.2022.3158869,https://doi.org/10.1109/TVCG.2022.3158869,,,,
2022,TVCG,CosmoVis: An Interactive Visual Analysis Tool for Exploring Hydrodynamic Cosmological Simulations,10.1109/TVCG.2022.3159630,https://doi.org/10.1109/TVCG.2022.3159630,,,,
2022,TVCG,Geometry-Aware Merge Tree Comparisons for Time-Varying Data with Interleaving Distances,10.1109/TVCG.2022.3163349,https://doi.org/10.1109/TVCG.2022.3163349,,,,
2022,TVCG,Visual Exploration of Relationships and Structure in Low-Dimensional Embeddings,10.1109/TVCG.2022.3156760,https://doi.org/10.1109/TVCG.2022.3156760,,,,
2022,TVCG,EpiMob: Interactive Visual Analytics of Citywide Human Mobility Restrictions for Epidemic Control,10.1109/TVCG.2022.3165385,https://doi.org/10.1109/TVCG.2022.3165385,,,,
2022,TVCG,Visual Assistance in Development and Validation of Bayesian Networks for Clinical Decision Support,10.1109/TVCG.2022.3166071,https://doi.org/10.1109/TVCG.2022.3166071,,,,
2022,TVCG,VividGraph: Learning to Extract and Redesign Network Graphs from Visualization Images,10.1109/TVCG.2022.3153514,https://doi.org/10.1109/TVCG.2022.3153514,,,,
2022,TVCG,SD^2: Slicing and Dicing Scholarly Data for Interactive Evaluation of Academic Performance,10.1109/TVCG.2022.3163727,https://doi.org/10.1109/TVCG.2022.3163727,,,,
2022,TVCG,DL4SciVis: A State-of-the-Art Survey on Deep Learning for Scientific Visualization,10.1109/TVCG.2022.3167896,https://doi.org/10.1109/TVCG.2022.3167896,,,,
2022,TVCG,GestureLens: Visual Analysis of Gestures in Presentation Videos,10.1109/TVCG.2022.3169175,https://doi.org/10.1109/TVCG.2022.3169175,,,,
2022,TVCG,A Hybrid In Situ Approach for Cost Efficient Image Database Generation,10.1109/TVCG.2022.3169590,https://doi.org/10.1109/TVCG.2022.3169590,,,,
2022,TVCG,Graphical Enhancements for Effective Exemplar Identification in Contextual Data Visualizations,10.1109/TVCG.2022.3170531,https://doi.org/10.1109/TVCG.2022.3170531,,,,
2022,TVCG,ClinicalPath: a Visualization tool to Improve the Evaluation of Electronic Health Records in Clinical Decision-Making,10.1109/TVCG.2022.3175626,https://doi.org/10.1109/TVCG.2022.3175626,,,,
2022,TVCG,Visualizing the Scripts of Data Wrangling with SOMNUS,10.1109/TVCG.2022.3144975,https://doi.org/10.1109/TVCG.2022.3144975,,,,
2022,TVCG,Watertight Incremental Heightfield Tessellation,10.1109/TVCG.2022.3173081,https://doi.org/10.1109/TVCG.2022.3173081,,,,
2022,TVCG,Understanding How In-Visualization Provenance Can Support Trade-off Analysis ,10.1109/TVCG.2022.3171074,https://doi.org/10.1109/TVCG.2022.3171074,,,,
2022,TVCG,Diagnosing Ensemble Few-Shot Classifiers,10.1109/TVCG.2022.3182488,https://doi.org/10.1109/TVCG.2022.3182488,,,,
2022,TVCG,Visualization in Motion: A Research Agenda and Two Evaluations,10.1109/TVCG.2022.3184993,https://doi.org/10.1109/TVCG.2022.3184993,,,,
2022,TVCG,A Unified Understanding of Deep NLP Models for Text Classification,10.1109/TVCG.2022.3184186,https://doi.org/10.1109/TVCG.2022.3184186,,,,
2022,TVCG,Finding Nano-Ötzi: Cryo-Electron Tomography Visualization Guided by Learned Segmentation,10.1109/TVCG.2022.3186146,https://doi.org/10.1109/TVCG.2022.3186146,,,,
2022,TVCG,EBBE-Text: Explaining Neural Networks by Exploring Text Classification Decision Boundaries,10.1109/TVCG.2022.3184247,https://doi.org/10.1109/TVCG.2022.3184247,,,,
2023,TVCG,Force-directed graph layouts revisited: a new force based on the t-Distribution,10.1109/TVCG.2023.3238821,https://doi.org/10.1109/TVCG.2023.3238821,,,,
2023,TVCG,The Risks of Ranking: Revisiting Graphical Perception to Model Individual Differences in Visualization Performance,10.1109/TVCG.2022.3226463,https://doi.org/10.1109/TVCG.2022.3226463,,,,
2023,TVCG,Visual Cue Effects on a Classification Accuracy Estimation Task in Immersive Scatterplots,10.1109/TVCG.2022.3192364,https://doi.org/10.1109/TVCG.2022.3192364,,,,
2023,TVCG,A Qualitative Interview Study of Distributed Tracing Visualisation: A Characterisation of Challenges and Opportunities in Visualisation Research,10.1109/TVCG.2023.3241596,https://doi.org/10.1109/TVCG.2023.3241596,,,,
2023,TVCG,uxSense: Supporting User Experience Analysis with Visualization and Computer Vision,10.1109/TVCG.2023.3241581,https://doi.org/10.1109/TVCG.2023.3241581,,,,
2023,TVCG,DMiner: Dashboard Design Mining and Recommendation,10.1109/TVCG.2023.3251344,https://doi.org/10.1109/TVCG.2023.3251344,,,,
2023,TVCG,Revisiting the Design Patterns of Composite Visualizations,10.1109/TVCG.2022.3213565,https://doi.org/10.1109/TVCG.2022.3213565,,,,
2023,TVCG,Are Metrics Enough? Guidelines for Communicating and Visualizing Predictive Models to Subject Matter Experts,10.1109/TVCG.2023.3259341,https://doi.org/10.1109/TVCG.2023.3259341,,,,
2023,TVCG,Interactive Subspace Cluster Analysis Guided by Semantic Attribute Associations,10.1109/TVCG.2023.3256376,https://doi.org/10.1109/TVCG.2023.3256376,,,,
2023,TVCG,Evaluating the Impact of Uncertainty Visualization on Model Reliance,10.1109/TVCG.2023.3251950,https://doi.org/10.1109/TVCG.2023.3251950,,,,
2023,TVCG,Parallel Computation of Piecewise Linear Morse-Smale Segmentations,10.1109/TVCG.2023.3261981,https://doi.org/10.1109/TVCG.2023.3261981,,,,
2023,TVCG,Analysis of Wildfire Visualization Systems for Research and Training: Are They up for the Challenge of the Current State of Wildfires?,10.1109/TVCG.2023.3258440,https://doi.org/10.1109/TVCG.2023.3258440,,,,
2023,TVCG,Visual Explanation for Open-domain Question Answering with BERT,10.1109/TVCG.2023.3243676,https://doi.org/10.1109/TVCG.2023.3243676,,,,
2023,TVCG,Automatic Scatterplot Design Optimization for Clustering Identification,10.1109/TVCG.2022.3189883,https://doi.org/10.1109/TVCG.2022.3189883,,,,
2023,TVCG,Target Netgrams: An Annulus-constrained Stress Model for Radial Graph Visualization,10.1109/TVCG.2022.3187425,https://doi.org/10.1109/TVCG.2022.3187425,,,,
2023,TVCG,CoordNet: Data Generation and Visualization Generation for Time-Varying Volumes via a Coordinate-Based Neural Network,10.1109/TVCG.2022.3197203,https://doi.org/10.1109/TVCG.2022.3197203,,,,
2023,TVCG,VisRecall: Quantifying Information Visualisation Recallability via Question Answering ,10.1109/TVCG.2022.3198163,https://doi.org/10.1109/TVCG.2022.3198163,,,,
2023,TVCG,"When, Where and How does it fail? A Spatial-temporal Visual Analytics Approach for Interpretable Object Detection in Autonomous Driving",10.1109/TVCG.2022.3201101,https://doi.org/10.1109/TVCG.2022.3201101,,,,
2023,TVCG,DOMINO: Visual Causal Reasoning with Time-Dependent Phenomena,10.1109/TVCG.2022.3207929,https://doi.org/10.1109/TVCG.2022.3207929,,,,
2023,TVCG,Electromechanical Coupling in Electroactive Polymers - a Visual Analysis of a Third-Order Tensor Field,10.1109/TVCG.2022.3209328,https://doi.org/10.1109/TVCG.2022.3209328,,,,
2023,TVCG,Fitting Bell Curves to Data Distributions using Visualization,10.1109/TVCG.2022.3210763,https://doi.org/10.1109/TVCG.2022.3210763,,,,
2023,TVCG,Sensemaking Sans Power: Interactive Data Visualization Using Color-Changing Ink,10.1109/TVCG.2022.3209631,https://doi.org/10.1109/TVCG.2022.3209631,,,,
2023,TVCG,Deep Hierarchical Super Resolution for Scientific Data,10.1109/TVCG.2022.3214420,https://doi.org/10.1109/TVCG.2022.3214420,,,,
2023,TVCG,Principal Geodesic Analysis of Merge Trees (and Persistence Diagrams),10.1109/TVCG.2022.3215001,https://doi.org/10.1109/TVCG.2022.3215001,,,,
2023,TVCG,DocFlow: A Visual Analytics System for Question-based Document Retrieval and Categorization,10.1109/TVCG.2022.3219762,https://doi.org/10.1109/TVCG.2022.3219762,,,,
2023,TVCG,Rainbow Colormaps: What are they good and bad for?,10.1109/TVCG.2022.3214771,https://doi.org/10.1109/TVCG.2022.3214771,,,,
2023,TVCG,Visual Exploration of Machine Learning Model Behavior with Hierarchical Surrogate Rule Sets,10.1109/TVCG.2022.3219232,https://doi.org/10.1109/TVCG.2022.3219232,,,,
2023,TVCG,The Transform-and-Perform framework: Explainable deep learning beyond classification,10.1109/TVCG.2022.3219248,https://doi.org/10.1109/TVCG.2022.3219248,,,,
2023,TVCG,PhraseMap: Attention-based Keyphrases Recommendation for Information Seeking,10.1109/TVCG.2022.3225114,https://doi.org/10.1109/TVCG.2022.3225114,,,,
2023,TVCG,ScrollyVis: Interactive Visual Authoring of Guided Dynamic Narratives for Scientific Scrollytelling,10.1109/TVCG.2022.3205769,https://doi.org/10.1109/TVCG.2022.3205769,,,,
2023,TVCG,An Image-based Exploration and Query System for Large Visualization Collections via Neural Image Embedding,10.1109/TVCG.2022.3229023,https://doi.org/10.1109/TVCG.2022.3229023,,,,
2023,TVCG,From Invisible to Visible: Impacts of Metadata in Communicative Data Visualization,10.1109/TVCG.2022.3231716,https://doi.org/10.1109/TVCG.2022.3231716,,,,
2023,TVCG,Evaluating Glyph Design for Showing Large-Magnitude-Range Quantum Spins,10.1109/TVCG.2022.3232591,https://doi.org/10.1109/TVCG.2022.3232591,,,,
2023,TVCG,MitoVis: A Unified Visual Analytics System for End-to-End Neuronal Mitochondria Analysis,10.1109/TVCG.2022.3233548,https://doi.org/10.1109/TVCG.2022.3233548,,,,
2023,TVCG,ShortcutLens: A Visual Analytics Approach for Exploring Shortcuts in Natural Language Understanding Dataset ,10.1109/TVCG.2023.3236380,https://doi.org/10.1109/TVCG.2023.3236380,,,,
2023,TVCG,Discrete Morse Sandwich: Fast Computation of Persistence Diagrams for Scalar Data -- An Algorithm and A Benchmark,10.1109/TVCG.2023.3238008,https://doi.org/10.1109/TVCG.2023.3238008,,,,
2023,TVCG,Reasoning Affordances with Tables and Bar Charts,10.1109/TVCG.2022.3232959,https://doi.org/10.1109/TVCG.2022.3232959,,,,
2023,TVCG,RadVolViz: An Information Display-Inspired Transfer Function Editor for Multivariate Volume Visualization,10.1109/TVCG.2023.3263856,https://doi.org/10.1109/TVCG.2023.3263856,,,,
2023,TVCG,"IF-City: Intelligible Fair City Planning to Measure, Explain and Mitigate Inequality",10.1109/TVCG.2023.3239909,https://doi.org/10.1109/TVCG.2023.3239909,,,,
2023,TVCG,GPU Accelerated 3D Tomographic Reconstruction and Visualization from Noisy Electron Microscopy Tilt-Series,10.1109/TVCG.2022.3230445,https://doi.org/10.1109/TVCG.2022.3230445,,,,
2023,TVCG,Image Collage on Arbitrary Shape via Shape-Aware Slicing and Optimization,10.1109/TVCG.2023.3262039,https://doi.org/10.1109/TVCG.2023.3262039,,,,
2023,TVCG,A Scalable Method for Readable Tree Layouts,10.1109/TVCG.2023.3274572,https://doi.org/10.1109/TVCG.2023.3274572,,,,
2023,TVCG,Semi-Automatic Layout Adaptation for Responsive Multiple-View Visualization Design,10.1109/TVCG.2023.3240356,https://doi.org/10.1109/TVCG.2023.3240356,,,,
2023,TVCG,Towards Visualization Thumbnail Designs that Entice Reading Data-driven Articles,10.1109/TVCG.2023.3278304,https://doi.org/10.1109/TVCG.2023.3278304,,,,
2023,TVCG,PanVA: Pangenomic Variant Analysis,10.1109/TVCG.2023.3282364,https://doi.org/10.1109/TVCG.2023.3282364,,,,
2023,TVCG,Team-Builder: Toward More Effective Lineup Selection in Soccer ,10.1109/TVCG.2022.3207147,https://doi.org/10.1109/TVCG.2022.3207147,,,,
2023,TVCG,Anchorage: Visual Analysis of Satisfaction in Customer Service Videos via Anchor Events,10.1109/TVCG.2023.3245609,https://doi.org/10.1109/TVCG.2023.3245609,,,,
2023,TVCG,GraphDecoder: Recovering Diverse Network Graphs from Visualization Images via Attention-Aware Learning,10.1109/TVCG.2022.3225554,https://doi.org/10.1109/TVCG.2022.3225554,,,,
2023,TVCG,Towards Better Modeling with Missing Data: A Contrastive Learning-based Visual Analytics Perspective ,10.1109/TVCG.2023.3285210,https://doi.org/10.1109/TVCG.2023.3285210,,,,
2023,TVCG,The Reality of the Situation: A Survey of Situated Analytics,10.1109/TVCG.2023.3285546,https://doi.org/10.1109/TVCG.2023.3285546,,,,
2023,TVCG,Creating Emordle: Animating Word Cloud for Emotion Expression,10.1109/TVCG.2023.3286392,https://doi.org/10.1109/TVCG.2023.3286392,,,,
2023,TVCG,EVNet: An Explainable Deep Network for Dimension Reduction,10.1109/TVCG.2022.3223399,https://doi.org/10.1109/TVCG.2022.3223399,,,,
2023,TVCG,XNLI: Explaining and Diagnosing NLI-based Visual Data Analysis,10.1109/TVCG.2023.3240003,https://doi.org/10.1109/TVCG.2023.3240003,,,,
2023,TVCG,MoReVis: A Visual Summary for Spatiotemporal Moving Regions,10.1109/TVCG.2023.3250166,https://doi.org/10.1109/TVCG.2023.3250166,,,,
2023,TVCG,VisImages: A Fine-Grained Expert-Annotated Visualization Dataset,10.1109/TVCG.2022.3155440,https://doi.org/10.1109/TVCG.2022.3155440,,,,
2023,TVCG,A Theoretical Framework for the Dual Analysis of Feature Space and Data Space,10.1109/TVCG.2023.3288356,https://doi.org/10.1109/TVCG.2023.3288356,,,,
2023,TVCG,Multilevel Visual Analysis of Aggregate Geo-Networks,10.1109/TVCG.2022.3229953,https://doi.org/10.1109/TVCG.2022.3229953,,,,
2023,TVCG,Interactive Volume Visualization via Multi-Resolution Hash Encoding based Neural Representation,10.1109/TVCG.2023.3293121,https://doi.org/10.1109/TVCG.2023.3293121,,,,
2023,TVCG,Investigating the Visual Utility of Differentially Private Scatterplots,10.1109/TVCG.2023.3292391,https://doi.org/10.1109/TVCG.2023.3292391,,,,
2023,TVCG,Influence Maximization with Visual Analytics,10.1109/TVCG.2022.3190623,https://doi.org/10.1109/TVCG.2022.3190623,,,,
2023,CG&A,"Giga Graph Cities: Their Buckets, Buildings, Waves, and Fragments",10.1109/MCG.2022.3172650,https://doi.org/10.1109/MCG.2022.3172650,,,,
2023,CG&A,Narrative In Situ Visual Analysis for Large-Scale Ocean Eddy Evolution,10.1109/MCG.2022.3167044,https://doi.org/10.1109/MCG.2022.3167044,,,,
2023,CG&A,Technology Trends and Challenges for Large-Scale Scientific Visualization,10.1109/MCG.2022.3176325,https://doi.org/10.1109/MCG.2022.3176325,,,,
2023,CG&A,SUBPLEX: A Visual Analytics Approach to Understand Local Model Explanations at the Subpopulation Level,10.1109/MCG.2022.3199727,https://doi.org/10.1109/MCG.2022.3199727,,,,
2023,CG&A,A Multiscale Geospatial Dataset and an Interactive Visualization Dashboard for Computational Epidemiology and Open Scientific Research,10.1109/MCG.2022.3230444,https://doi.org/10.1109/MCG.2022.3230444,,,,
2023,CG&A,VisVisual: A Toolkit for Teaching and Learning Data Visualization,10.1109/MCG.2022.3176199,https://doi.org/10.1109/MCG.2022.3176199,,,,
2023,CG&A,Embracing Disciplinary Diversity in Visualization,10.1109/MCG.2022.3209605,https://doi.org/10.1109/MCG.2022.3209605,,,,
2023,CG&A,Lessons Learned From Quantitatively Exploring Visualization Rubric Utilization for Peer Feedback,10.1109/MCG.2022.3149683,https://doi.org/10.1109/MCG.2022.3149683,,,,
2023,CG&A,Finding Their Data Voice: Practices and Challenges of Dashboard Users,10.1109/MCG.2021.3136545,https://doi.org/10.1109/MCG.2021.3136545,,,,
2024,TVCG,This is the Table I Want! Interactive Data Transformation on Desktop and in Virtual Reality,10.1109/TVCG.2023.3299602,https://doi.org/10.1109/TVCG.2023.3299602,,,,
2024,TVCG,On Network Structural and Temporal Encodings: A Space and Time Odyssey,10.1109/TVCG.2023.3310019,https://doi.org/10.1109/TVCG.2023.3310019,,,,
2024,TVCG,Visualizing and Comparing Machine Learning Predictions to Improve Human-AI Teaming on the Example of Cell Lineage,10.1109/TVCG.2023.3302308,https://doi.org/10.1109/TVCG.2023.3302308,,,,
2024,TVCG,Effectiveness of Area-to-Value Legends and Grid Lines in Contiguous Area Cartograms,10.1109/TVCG.2023.3275925,https://doi.org/10.1109/TVCG.2023.3275925,,,,
2024,TVCG,What Does the Chart Say? Grouping Cues Guide Viewer Comparisons and Conclusions in Bar Charts,10.1109/TVCG.2023.3289292,https://doi.org/10.1109/TVCG.2023.3289292,,,,
2024,TVCG,AdaVis: Adaptive and Explainable Visualization Recommendation for Tabular Data',10.1109/TVCG.2023.3316469,https://doi.org/10.1109/TVCG.2023.3316469,,,,
2024,TVCG,GeoLinter: A Linting Framework for Choropleth Maps,10.1109/TVCG.2023.3322372,https://doi.org/10.1109/TVCG.2023.3322372,,,,
2024,TVCG,What Do We Mean When We Say ?Insight?? A Formal Synthesis of Existing Theory,10.1109/TVCG.2023.3326698,https://doi.org/10.1109/TVCG.2023.3326698,,,,
2024,TVCG,Wasserstein Dictionaries of Persistence Diagrams,10.1109/TVCG.2023.3330262,https://doi.org/10.1109/TVCG.2023.3330262,,,,
2024,TVCG,Submerse: Visualizing Storm Surge Flooding Simulations in Immersive Display Ecologies,10.1109/TVCG.2023.3332511,https://doi.org/10.1109/TVCG.2023.3332511,,,,
2024,TVCG,Visual Exploratory Analysis for Designing Large-Scale Network-on-Chip Architectures: A Domain Expert-Led Design Study,10.1109/TVCG.2023.3337173,https://doi.org/10.1109/TVCG.2023.3337173,,,,
2024,TVCG,Eliciting Model Steering Interactions from Users via Data and Visual Design Probes,10.1109/TVCG.2023.3322898,https://doi.org/10.1109/TVCG.2023.3322898,,,,
2024,TVCG,The Role of Text in Visualizations: How Annotations Shape Perceptions of Bias and Influence Predictions,10.1109/TVCG.2023.3338451,https://doi.org/10.1109/TVCG.2023.3338451,,,,
2024,TVCG,InVADo: Interactive Visual Analysis of Molecular Docking Data,10.1109/TVCG.2023.3337642,https://doi.org/10.1109/TVCG.2023.3337642,,,,
2024,TVCG,KD-INR: Time-Varying Volumetric Data Compression via Knowledge Distillation-based Implicit Neural Representation,10.1109/TVCG.2023.3345373,https://doi.org/10.1109/TVCG.2023.3345373,,,,
2024,TVCG,QuantumEyes: Towards Better Interpretability of Quantum Circuits,10.1109/TVCG.2023.3332999,https://doi.org/10.1109/TVCG.2023.3332999,,,,
2024,TVCG,Wasserstein Auto-Encoders of Merge Trees (and Persistence Diagrams),10.1109/TVCG.2023.3334755,https://doi.org/10.1109/TVCG.2023.3334755,,,,
2024,TVCG,VoxAR: Adaptive Visualization of Volume Rendered Objects in Optical See-Through Augmented Reality,10.1109/TVCG.2023.3340770,https://doi.org/10.1109/TVCG.2023.3340770,,,,
2024,TVCG,Interactive Reweighting for Mitigating Label Quality Issues,10.1109/TVCG.2023.3345340,https://doi.org/10.1109/TVCG.2023.3345340,,,,
2024,TVCG,Eliciting Multimodal and Collaborative Interactions for Data Exploration on Large Vertical Displays,10.1109/TVCG.2023.3323150,https://doi.org/10.1109/TVCG.2023.3323150,,,,
2024,TVCG,Preliminary Guidelines For Combining Data Integration and Visual Data Analysis,10.1109/TVCG.2023.3334513,https://doi.org/10.1109/TVCG.2023.3334513,,,,
2024,TVCG,Designing for Visualization in Motion: Embedding Visualizations in Swimming Videos,10.1109/TVCG.2023.3341990,https://doi.org/10.1109/TVCG.2023.3341990,,,,
2024,TVCG,KnowledgeVIS: Interpreting Language Models by Comparing Fill-in-the-Blank Prompts,10.1109/TVCG.2023.3346713,https://doi.org/10.1109/TVCG.2023.3346713,,,,
2024,TVCG,Inclusion Depth for Contour Ensembles,10.1109/TVCG.2024.3350076,https://doi.org/10.1109/TVCG.2024.3350076,,,,
2024,TVCG,Design Concerns for Integrated Scripting and Interactive Visualization in Notebook Environments,10.1109/TVCG.2024.3354561,https://doi.org/10.1109/TVCG.2024.3354561,,,,
2024,TVCG,"The Impact of Elicitation and Contrasting Narratives on Engagement, Recall and Attitude Change with News Articles Containing Data Visualization",10.1109/TVCG.2024.3355884,https://doi.org/10.1109/TVCG.2024.3355884,,,,
2024,TVCG,A Visual Analytics System for Analyzing Dynamic Networks with Temporal Network Motifs,10.1109/TVCG.2023.3337396,https://doi.org/10.1109/TVCG.2023.3337396,,,,
2024,TVCG,"A Comparative Study on Fixed-order Event Sequence Visualizations: Gantt, Extended Gantt, and Stringline Charts",10.1109/TVCG.2024.3358919,https://doi.org/10.1109/TVCG.2024.3358919,,,,
2024,TVCG,Uncertainty-Aware Seasonal-Trend Decomposition Based on Loess,10.1109/TVCG.2024.3364388,https://doi.org/10.1109/TVCG.2024.3364388,,,,
2024,TVCG,Accelerating hyperbolic t-SNE,10.1109/TVCG.2024.3364841,https://doi.org/10.1109/TVCG.2024.3364841,,,,
2024,TVCG,Improving Efficiency of Iso-Surface Extraction on Implicit Neural Representations Using Uncertainty Propagation,10.1109/TVCG.2024.3365089,https://doi.org/10.1109/TVCG.2024.3365089,,,,
2024,TVCG,A Survey on Progressive Visualization,10.1109/TVCG.2023.3346641,https://doi.org/10.1109/TVCG.2023.3346641,,,,
2024,TVCG,More Than Data Stories: Broadening the Role of Visualization in Contemporary Journalism,10.1109/TVCG.2023.3287585,https://doi.org/10.1109/TVCG.2023.3287585,,,,
2024,TVCG,Beyond Vision Impairments: Redefining the Scope of Accessible Data Representations,10.1109/TVCG.2024.3356566,https://doi.org/10.1109/TVCG.2024.3356566,,,,
2024,TVCG,SmartGD: A GAN-Based Graph Drawing Framework for Diverse Aesthetic Goals,10.1109/TVCG.2023.3306356,https://doi.org/10.1109/TVCG.2023.3306356,,,,
2024,TVCG,Decoupling Judgment and Decision Making: A Tale of Two Tails,10.1109/TVCG.2023.3346640,https://doi.org/10.1109/TVCG.2023.3346640,,,,
